DryBulb,DewPoint,Hour,Weekday,IsWorkingDay,P_W_S_hour_l,P_D_S_hour_l,prev24HrAveLoad,target_variable
14,-6,23,1,0,14722,15381,15508.29167,15804
13,-5,24,1,0,13557,14315,15519.83333,14592
13,-5,1,2,1,12823,13465,15537.08333,13879
11,-6,2,2,1,12526,12964,15564.95833,13633
10,-9,3,2,1,12459,12765,15599.16667,13586
9,-11,4,2,1,12534,12676,15641.45833,13691
8,-11,5,2,1,12950,12781,15696.58333,14104
7,-12,6,2,1,14186,13067,15790,15309
7,-10,7,2,1,16636,13615,15958.16667,17651
6,-10,8,2,1,17999,14297,16152.16667,18953
7,-10,9,2,1,18189,15297,16316.33333,19237
8,-10,10,2,1,18241,16049,16454.5,19365
10,-9,11,2,1,18289,16365,16581.625,19416
12,-8,12,2,1,18237,16502,16703.83333,19435
13,-8,13,2,1,18044,16435,16818.75,19193
14,-8,14,2,1,17869,16271,16934.625,19052
16,-7,15,2,1,17659,16087,17050.625,18871
15,-7,16,2,1,17732,16168,17167.16667,18965
14,-6,17,2,1,18511,16926,17280.04167,19635
14,-7,18,2,1,20252,18684,17386.33333,21235
13,-6,19,2,1,20530,18853,17502.45833,21640
13,-5,20,2,1,20071,18221,17626.04167,21187
13,-4,21,2,1,19333,17705,17739.29167,20423
12,-4,22,2,1,18041,16887,17827.5,19004
12,-4,23,2,1,16376,15804,17889.29167,17287
12,-4,24,2,1,15000,14592,17940.04167,15810
11,-4,1,3,1,14152,13879,17985.33333,14966
11,-2,2,3,1,13787,13633,18022.25,14519
11,-2,3,3,1,13632,13586,18054,14348
11,-2,4,3,1,13669,13691,18081.41667,14349
11,-2,5,3,1,13969,14104,18105.41667,14680
11,-2,6,3,1,15184,15309,18128.58333,15865
10,-2,7,3,1,17520,17651,18146.5,18081
10,-2,8,3,1,18654,18953,18154.70833,19150
11,-1,9,3,1,18683,19237,18154.04167,19221
14,-1,10,3,1,18585,19365,18144.20833,19129
17,-1,11,3,1,18474,19416,18129.29167,19058
19,-1,12,3,1,18265,19435,18106.70833,18893
21,-2,13,3,1,17976,19193,18082.625,18615
22,-2,14,3,1,17794,19052,18055.79167,18408
22,-2,15,3,1,17613,18871,18026.625,18171
23,-2,16,3,1,17621,18965,17992.29167,18141
22,-2,17,3,1,18335,19635,17954.25,18722
21,-2,18,3,1,19872,21235,17913.33333,20253
19,-1,19,3,1,20108,21640,17877.16667,20772
17,-2,20,3,1,19672,21187,17843.25,20373
17,-1,21,3,1,18849,20423,17808.54167,19590
14,-1,22,3,1,17600,19004,17787.04167,18488
12,-1,23,3,1,15994,17287,17766.875,16803
11,-2,24,3,1,14583,15810,17748.29167,15364
11,-1,1,4,1,13693,14966,17732.125,14578
10,-2,2,4,1,13278,14519,17719.41667,14214
9,-2,3,4,1,13140,14348,17710.08333,14124
9,-2,4,4,1,13183,14349,17702.375,14164
8,-2,5,4,1,13534,14680,17694.625,14494
8,-3,6,4,1,14770,15865,17685.95833,15657
8,-3,7,4,1,17089,18081,17679.41667,17924
8,-3,8,4,1,18305,19150,17678.83333,19136
8,-3,9,4,1,18361,19221,17680.83333,19269
11,-2,10,4,1,18210,19129,17680.41667,19119
14,-2,11,4,1,18178,19058,17678.375,19009
17,-3,12,4,1,18016,18893,17675.08333,18814
18,-4,13,4,1,17812,18615,17672.79167,18560
20,-4,14,4,1,17630,18408,17674.66667,18453
20,-4,15,4,1,17418,18171,17678.41667,18261
21,-4,16,4,1,17439,18141,17683.29167,18258
20,-4,17,4,1,18100,18722,17687.95833,18834
19,-3,18,4,1,19720,20253,17695.16667,20426
18,-2,19,4,1,19981,20772,17697.54167,20829
17,-1,20,4,1,19571,20373,17699.5,20420
17,0,21,4,1,18883,19590,17705.875,19743
16,0,22,4,1,17664,18488,17704.79167,18462
15,-1,23,4,1,16040,16803,17706.83333,16852
14,0,24,4,1,14595,15364,17708.54167,15405
14,0,1,5,1,13804,14578,17710.04167,14614
12,0,2,5,1,13321,14214,17709.25,14195
13,0,3,5,1,13207,14124,17706.41667,14056
13,0,4,5,1,13204,14164,17703.95833,14105
12,0,5,5,1,13495,14494,17700.79167,14418
12,0,6,5,1,14616,15657,17698.20833,15595
11,0,7,5,1,16941,17924,17694.08333,17825
12,0,8,5,1,18171,19136,17686.75,18960
13,0,9,5,1,18294,19269,17677.54167,19048
16,2,10,5,1,18306,19119,17671.25,18968
19,3,11,5,1,18283,19009,17666.33333,18891
21,3,12,5,1,18065,18814,17663.83333,18754
22,3,13,5,1,17758,18560,17664.16667,18568
23,3,14,5,1,17513,18453,17664.875,18470
23,3,15,5,1,17293,18261,17666.29167,18295
23,4,16,5,1,17251,18258,17669.25,18329
23,3,17,5,1,17892,18834,17668.375,18813
22,3,18,5,1,19370,20426,17658.95833,20200
21,3,19,5,1,19579,20829,17652.08333,20664
20,3,20,5,1,19143,20420,17644.33333,20234
19,4,21,5,1,18430,19743,17634.33333,19503
19,3,22,5,1,17227,18462,17628.45833,18321
18,4,23,5,1,15679,16852,17620.79167,16668
18,4,24,5,1,14211,15405,17616.5,15302
19,4,1,6,1,13325,14614,17606.83333,14382
19,4,2,6,1,12865,14195,17598.375,13992
18,3,3,6,1,12653,14056,17589.29167,13838
17,3,4,6,1,12619,14105,17578.58333,13848
17,3,5,6,1,12943,14418,17567.95833,14163
16,3,6,6,1,14047,15595,17555.875,15305
15,3,7,6,1,16265,17825,17542.54167,17505
15,3,8,6,1,17554,18960,17528.45833,18622
17,3,9,6,1,17831,19048,17516.58333,18763
18,5,10,6,1,17922,18968,17506.58333,18728
21,4,11,6,1,17939,18891,17501,18757
22,2,12,6,1,17827,18754,17494.41667,18596
23,3,13,6,1,17638,18568,17482.5,18282
23,2,14,6,1,17531,18470,17467.125,18101
24,2,15,6,1,17329,18295,17446.375,17797
23,3,16,6,1,17301,18329,17420.33333,17704
23,3,17,6,1,17871,18813,17391.95833,18132
22,3,18,6,1,18769,20200,17358.75,19403
21,2,19,6,1,18630,20664,17320.875,19755
20,3,20,6,1,18103,20234,17279.33333,19237
19,4,21,6,1,17430,19503,17243.25,18637
18,4,22,6,1,16475,18321,17221.20833,17792
18,5,23,6,1,15181,16668,17212.45833,16458
17,5,24,6,1,13796,15302,17206.375,15156
17,5,1,7,0,12870,14382,17203.79167,14320
16,5,2,7,0,12326,13992,17199.25,13883
16,4,3,7,0,12093,13838,17191.20833,13645
15,4,4,7,0,12018,13848,17180.33333,13587
16,4,5,7,0,12182,14163,17160.29167,13682
15,4,6,7,0,12675,15305,17109.29167,14081
15,5,7,7,0,13524,17505,16998,14834
16,6,8,7,0,14439,18622,16877.66667,15734
17,6,9,7,0,15466,18763,16798.5,16863
19,7,10,7,0,16140,18728,16749.625,17555
22,8,11,7,0,16377,18757,16701.33333,17598
25,9,12,7,0,16328,18596,16646.125,17271
26,8,13,7,0,16055,18282,16584.79167,16810
28,9,14,7,0,15730,18101,16513.83333,16398
29,9,15,7,0,15468,17797,16442.75,16091
30,10,16,7,0,15468,17704,16376.04167,16103
29,11,17,7,0,16049,18132,16312.33333,16603
27,8,18,7,0,17683,19403,16251.70833,17948
25,7,19,7,0,18071,19755,16194.79167,18389
24,7,20,7,0,17673,19237,16141.33333,17954
22,6,21,7,0,17155,18637,16090.45833,17416
22,6,22,7,0,16428,17792,16044.875,16698
20,6,23,7,0,15381,16458,16013.54167,15706
20,6,24,7,0,14315,15156,15991.29167,14622
19,6,1,1,0,13465,14320,15971.29167,13840
19,6,2,1,0,12964,13883,15949.54167,13361
17,6,3,1,0,12765,13645,15929.16667,13156
16,6,4,1,0,12676,13587,15908.83333,13099
15,5,5,1,0,12781,13682,15888.16667,13186
14,4,6,1,0,13067,14081,15863.375,13486
14,4,7,1,0,13615,14834,15832.04167,14082
12,4,8,1,0,14297,15734,15790.41667,14735
15,5,9,1,0,15297,16863,15736.625,15572
19,6,10,1,0,16049,17555,15676.91667,16122
22,5,11,1,0,16365,17598,15623.70833,16321
24,5,12,1,0,16502,17271,15583.33333,16302
26,6,13,1,0,16435,16810,15556.04167,16155
28,6,14,1,0,16271,16398,15535.25,15899
29,7,15,1,0,16087,16091,15515.83333,15625
29,7,16,1,0,16168,16103,15497,15651
29,7,17,1,0,16926,16603,15485.66667,16331
28,8,18,1,0,18684,17948,15487.625,17995
27,8,19,1,0,18853,18389,15498.08333,18640
26,8,20,1,0,18221,17954,15514.125,18339
25,8,21,1,0,17705,17416,15525,17677
24,8,22,1,0,16887,16698,15518.04167,16531
24,7,23,1,0,15804,15706,15495.95833,15176
25,7,24,1,0,14592,14622,15471,14023
24,6,1,2,1,13879,13840,15445.08333,13218
24,6,2,2,1,13633,13361,15425.79167,12898
24,5,3,2,1,13586,13156,15410.83333,12797
23,5,4,2,1,13691,13099,15400.54167,12852
23,5,5,2,1,14104,13186,15402.95833,13244
22,5,6,2,1,15309,13486,15444.375,14480
22,5,7,2,1,17651,14082,15553.70833,16706
21,6,8,2,1,18953,14735,15683.54167,17851
24,7,9,2,1,19237,15572,15783.875,17980
26,9,10,2,1,19365,16122,15859.08333,17927
29,10,11,2,1,19416,16321,15926.58333,17941
32,10,12,2,1,19435,16302,15989.25,17806
33,10,13,2,1,19193,16155,16048.08333,17567
34,10,14,2,1,19052,15899,16107.79167,17332
34,10,15,2,1,18871,15625,16169.08333,17096
35,10,16,2,1,18965,15651,16227.875,17062
34,8,17,2,1,19635,16331,16280.29167,17589
32,9,18,2,1,21235,17995,16327.41667,19126
30,9,19,2,1,21640,18640,16373.91667,19756
28,8,20,2,1,21187,18339,16417.75,19391
27,8,21,2,1,20423,17677,16458.5,18655
25,7,22,2,1,19004,16531,16497.04167,17456
24,6,23,2,1,17287,15176,16527.54167,15908
22,4,24,2,1,15810,14023,16547,14490
19,2,1,3,1,14966,13218,16568.625,13737
18,0,2,3,1,14519,12898,16590.95833,13434
16,-2,3,3,1,14348,12797,16614.16667,13354
14,-3,4,3,1,14349,12852,16639.83333,13468
12,-5,5,3,1,14680,13244,16666.33333,13880
11,-6,6,3,1,15865,14480,16694.375,15153
10,-7,7,3,1,18081,16706,16727.125,17492
9,-8,8,3,1,19150,17851,16765.25,18766
9,-9,9,3,1,19221,17980,16807.45833,18993
9,-10,10,3,1,19129,17927,16853.625,19035
12,-10,11,3,1,19058,17941,16897.58333,18996
14,-10,12,3,1,18893,17806,16938.29167,18783
16,-11,13,3,1,18615,17567,16975.25,18454
19,-10,14,3,1,18408,17332,17014.375,18271
20,-9,15,3,1,18171,17096,17052.83333,18019
20,-9,16,3,1,18141,17062,17093.875,18047
20,-9,17,3,1,18722,17589,17136.91667,18622
20,-9,18,3,1,20253,19126,17171.79167,19963
19,-8,19,3,1,20772,19756,17199.16667,20413
19,-8,20,3,1,20373,19391,17226.41667,20045
18,-8,21,3,1,19590,18655,17254.45833,19328
18,-7,22,3,1,18488,17456,17284.54167,18178
17,-5,23,3,1,16803,15908,17312.20833,16572
15,1,24,3,1,15364,14490,17340.70833,15174
15,5,1,4,1,14578,13737,17365.70833,14337
14,6,2,4,1,14214,13434,17387.33333,13953
13,7,3,4,1,14124,13354,17406.20833,13807
13,9,4,4,1,14164,13468,17421.875,13844
13,10,5,4,1,14494,13880,17431.125,14102
15,12,6,4,1,15657,15153,17426.375,15039
16,12,7,4,1,17924,17492,17390.20833,16624
17,13,8,4,1,19136,18766,17351.75,17843
17,14,9,4,1,19269,18993,17338.79167,18682
18,15,10,4,1,19119,19035,17351.75,19346
20,15,11,4,1,19009,18996,17385.04167,19795
20,16,12,4,1,18814,18783,17437.375,20039
21,17,13,4,1,18560,18454,17500.08333,19959
22,18,14,4,1,18453,18271,17562.125,19760
22,19,15,4,1,18261,18019,17618.04167,19361
23,20,16,4,1,18258,18047,17660.58333,19068
23,21,17,4,1,18834,18622,17690.66667,19344
23,20,18,4,1,20426,19963,17710.91667,20449
22,19,19,4,1,20829,20413,17718.375,20592
22,17,20,4,1,20420,20045,17711.16667,19872
21,17,21,4,1,19743,19328,17694.91667,18938
20,14,22,4,1,18462,18178,17672.20833,17633
19,12,23,4,1,16852,16572,17657.33333,16215
17,8,24,4,1,15405,15174,17648.20833,14955
15,7,1,5,1,14614,14337,17644.5,14248
14,4,2,5,1,14195,13953,17643.58333,13931
13,2,3,5,1,14056,13807,17646.79167,13884
13,1,4,5,1,14105,13844,17652.5,13981
13,0,5,5,1,14418,14102,17660.16667,14286
12,1,6,5,1,15595,15039,17671.29167,15306
12,-3,7,5,1,17825,16624,17695.70833,17210
11,-3,8,5,1,18960,17843,17714.70833,18299
12,-1,9,5,1,19048,18682,17714.79167,18684
13,-2,10,5,1,18968,19346,17691.16667,18779
14,-2,11,5,1,18891,19795,17650.41667,18817
17,-2,12,5,1,18754,20039,17597.16667,18761
18,-1,13,5,1,18568,19959,17538,18539
18,-1,14,5,1,18470,19760,17479.16667,18348
19,-2,15,5,1,18295,19361,17426.375,18094
19,-3,16,5,1,18329,19068,17386.20833,18104
18,-3,17,5,1,18813,19344,17355.5,18607
16,-5,18,5,1,20200,20449,17339.70833,20070
13,-7,19,5,1,20664,20592,17354.625,20950
12,-7,20,5,1,20234,19872,17388.625,20688
12,-6,21,5,1,19503,18938,17433.08333,20005
11,-5,22,5,1,18321,17633,17479.91667,18757
11,-4,23,5,1,16668,16215,17520.04167,17178
11,-4,24,5,1,15302,14955,17553.16667,15750
11,-3,1,6,1,14382,14248,17582.25,14946
11,-3,2,6,1,13992,13931,17608,14549
10,-3,3,6,1,13838,13884,17628.75,14382
10,-2,4,6,1,13848,13981,17645.20833,14376
11,-2,5,6,1,14163,14286,17659.66667,14633
11,-2,6,6,1,15305,15306,17675.04167,15675
11,-1,7,6,1,17505,17210,17695.41667,17699
11,-1,8,6,1,18622,18299,17715,18769
13,2,9,6,1,18763,18684,17728.20833,19001
16,4,10,6,1,18728,18779,17736.83333,18986
19,3,11,6,1,18757,18817,17739.83333,18889
21,4,12,6,1,18596,18761,17737.66667,18709
24,4,13,6,1,18282,18539,17731.04167,18380
25,4,14,6,1,18101,18348,17722.125,18134
26,5,15,6,1,17797,18094,17713.20833,17880
25,5,16,6,1,17704,18104,17697.45833,17726
26,4,17,6,1,18132,18607,17671.66667,17988
25,4,18,6,1,19403,20070,17629.95833,19069
24,5,19,6,1,19755,20950,17574.25,19613
24,5,20,6,1,19237,20688,17510.45833,19157
23,6,21,6,1,18637,20005,17449.66667,18546
23,6,22,6,1,17792,18757,17401.625,17604
23,6,23,6,1,16458,17178,17364.20833,16280
22,6,24,6,1,15156,15750,17337.58333,15111
21,6,1,7,0,14320,14946,17305.875,14185
21,6,2,7,0,13883,14549,17272,13736
21,6,3,7,0,13645,14382,17235.41667,13504
20,5,4,7,0,13587,14376,17194,13382
20,5,5,7,0,13682,14633,17145.875,13478
19,4,6,7,0,14081,15675,17072,13902
19,4,7,7,0,14834,17699,16944.125,14630
18,4,8,7,0,15734,18769,16804.66667,15422
19,4,9,7,0,16863,19001,16692.04167,16298
21,5,10,7,0,17555,18986,16602.54167,16838
24,5,11,7,0,17598,18889,16521.125,16935
27,6,12,7,0,17271,18709,16438.20833,16719
29,6,13,7,0,16810,18380,16350.16667,16267
31,7,14,7,0,16398,18134,16251.54167,15767
32,7,15,7,0,16091,17880,16148.83333,15415
33,7,16,7,0,16103,17726,16047.75,15300
33,7,17,7,0,16603,17988,15951.79167,15685
33,8,18,7,0,17948,19069,15865.33333,16994
31,8,19,7,0,18389,19613,15787.125,17736
29,9,20,7,0,17954,19157,15711.58333,17344
28,10,21,7,0,17416,18546,15638.875,16801
28,11,22,7,0,16698,17604,15574.95833,16070
28,12,23,7,0,15706,16280,15521.20833,14990
28,12,24,7,0,14622,15111,15470.54167,13895
28,12,1,1,0,13840,14185,15424.58333,13082
28,13,2,1,0,13361,13736,15374.875,12543
27,16,3,1,0,13156,13504,15323.875,12280
27,16,4,1,0,13099,13382,15272.45833,12148
26,16,5,1,0,13186,13478,15220.95833,12242
24,16,6,1,0,13486,13902,15165.33333,12567
22,16,7,1,0,14082,14630,15099.25,13044
23,17,8,1,0,14735,15422,15027,13688
24,18,9,1,0,15572,16298,14956.79167,14613
27,18,10,1,0,16122,16838,14890.70833,15252
29,17,11,1,0,16321,16935,14831.875,15523
29,17,12,1,0,16302,16719,14787.04167,15643
30,17,13,1,0,16155,16267,14758.20833,15575
30,15,14,1,0,15899,15767,14739.29167,15313
30,14,15,1,0,15625,15415,14727.83333,15140
31,10,16,1,0,15651,15300,14720.25,15118
30,8,17,1,0,16331,15685,14717.41667,15617
28,7,18,1,0,17995,16994,14720,17056
26,7,19,1,0,18640,17736,14725.5,17868
24,6,20,1,0,18339,17344,14737.54167,17633
23,4,21,1,0,17677,16801,14752.54167,17161
21,3,22,1,0,16531,16070,14767.29167,16424
20,4,23,1,0,15176,14990,14780.33333,15303
18,1,24,1,0,14023,13895,14799.83333,14363
16,0,1,2,0,13218,13082,14826.75,13728
15,0,2,2,0,12898,12543,14863.45833,13424
13,-1,3,2,0,12797,12280,14909.625,13388
12,-3,4,2,0,12852,12148,14966.41667,13511
10,-5,5,2,0,13244,12242,15034.75,13882
8,-7,6,2,0,14480,12567,15126.79167,14776
7,-8,7,2,0,16706,13044,15250.75,16019
5,-10,8,2,0,17851,13688,15392.83333,17098
6,-10,9,2,0,17980,14613,15533.08333,17979
8,-11,10,2,0,17927,15252,15670.125,18541
10,-11,11,2,0,17941,15523,15805.70833,18777
13,-11,12,2,0,17806,15643,15933.79167,18717
15,-10,13,2,0,17567,15575,16051.54167,18401
17,-10,14,2,0,17332,15313,16167.33333,18092
19,-8,15,2,0,17096,15140,16276.79167,17767
19,-9,16,2,0,17062,15118,16381.33333,17627
19,-8,17,2,0,17589,15617,16480.91667,18007
18,-9,18,2,0,19126,17056,16578.25,19392
16,-8,19,2,0,19756,17868,16673.75,20160
16,-7,20,2,0,19391,17633,16761.54167,19740
15,-7,21,2,0,18655,17161,16835.41667,18934
16,-5,22,2,0,17456,16424,16892.875,17803
16,-4,23,2,0,15908,15303,16932.20833,16247
16,-2,24,2,0,14490,14363,16956.625,14949
17,0,1,3,1,13737,13728,16969.625,14040
18,1,2,3,1,13434,13424,16977.58333,13615
19,3,3,3,1,13354,13388,16979.58333,13436
20,5,4,3,1,13468,13511,16973.54167,13366
21,7,5,3,1,13880,13882,16961,13581
22,9,6,3,1,15153,14776,16951,14536
23,11,7,3,1,17492,16019,16959.70833,16228
25,13,8,3,1,18766,17098,16972.04167,17394
26,13,9,3,1,18993,17979,16967.25,17864
29,14,10,3,1,19035,18541,16944.66667,17999
32,15,11,3,1,18996,18777,16907.66667,17889
35,16,12,3,1,18783,18717,16864.625,17684
39,17,13,3,1,18454,18401,16821.95833,17377
40,18,14,3,1,18271,18092,16782.5,17145
42,20,15,3,1,18019,17767,16745.33333,16875
43,20,16,3,1,18047,17627,16708,16731
43,22,17,3,1,18622,18007,16666.70833,17016
42,22,18,3,1,19963,19392,16617.5,18211
40,22,19,3,1,20413,20160,16559.70833,18773
38,23,20,3,1,20045,19740,16500,18307
38,23,21,3,1,19328,18934,16440.41667,17504
37,23,22,3,1,18178,17803,16381.75,16395
37,24,23,3,1,16572,16247,16328.08333,14959
36,24,24,3,1,15174,14949,16270.54167,13568
36,26,1,4,1,14337,14040,16211.33333,12619
35,27,2,4,1,13953,13615,16148.79167,12114
34,27,3,4,1,13807,13436,16086.75,11947
35,26,4,4,1,13844,13366,16026.04167,11909
34,26,5,4,1,14102,13581,15969.91667,12234
33,26,6,4,1,15039,14536,15919.79167,13333
33,27,7,4,1,16624,16228,15873.20833,15110
33,25,8,4,1,17843,17394,15826.70833,16278
34,24,9,4,1,18682,17864,15778.875,16716
36,23,10,4,1,19346,17999,15730.08333,16828
38,22,11,4,1,19795,17889,15688.375,16888
39,22,12,4,1,20039,17684,15650.08333,16765
40,21,13,4,1,19959,17377,15614.91667,16533
41,20,14,4,1,19760,17145,15582.625,16370
42,19,15,4,1,19361,16875,15550.875,16113
42,19,16,4,1,19068,16731,15518.70833,15959
42,17,17,4,1,19344,17016,15487.29167,16262
40,17,18,4,1,20449,18211,15455.66667,17452
37,18,19,4,1,20592,18773,15438.5,18361
36,17,20,4,1,19872,18307,15426.70833,18024
34,17,21,4,1,18938,17504,15422.20833,17396
34,17,22,4,1,17633,16395,15421.33333,16374
32,17,23,4,1,16215,14959,15423.125,15002
30,17,24,4,1,14955,13568,15428.125,13688
29,17,1,5,1,14248,12619,15436.625,12823
28,16,2,5,1,13931,12114,15448.33333,12395
26,16,3,5,1,13884,11947,15460.5,12239
26,16,4,5,1,13981,11909,15476.58333,12295
24,16,5,5,1,14286,12234,15493.58333,12642
24,17,6,5,1,15306,13333,15510.95833,13750
24,17,7,5,1,17210,15110,15526.16667,15475
25,17,8,5,1,18299,16278,15545.125,16733
27,19,9,5,1,18684,16716,15568,17265
29,20,10,5,1,18779,16828,15591.83333,17400
31,20,11,5,1,18817,16888,15615.875,17465
34,21,12,5,1,18761,16765,15639.625,17335
36,22,13,5,1,18539,16533,15662.125,17073
38,24,14,5,1,18348,16370,15687.83333,16987
37,28,15,5,1,18094,16113,15720.125,16888
36,28,16,5,1,18104,15959,15759.45833,16903
35,30,17,5,1,18607,16262,15804.75,17349
35,30,18,5,1,20070,17452,15843.41667,18380
34,30,19,5,1,20950,18361,15861.125,18786
33,30,20,5,1,20688,18024,15875.25,18363
33,30,21,5,1,20005,17396,15882.125,17561
32,30,22,5,1,18757,16374,15884.20833,16424
32,29,23,5,1,17178,15002,15886.91667,15067
32,30,24,5,1,15750,13688,15886.58333,13680
32,29,1,6,1,14946,12823,15884.33333,12769
32,29,2,6,1,14549,12395,15879.125,12270
32,28,3,6,1,14382,12239,15871.95833,12067
31,27,4,6,1,14376,12295,15862.875,12077
31,26,5,6,1,14633,12642,15852.375,12390
31,26,6,6,1,15675,13750,15839.66667,13445
30,25,7,6,1,17699,15475,15823.20833,15080
29,23,8,6,1,18769,16733,15808.25,16374
28,18,9,6,1,19001,17265,15802.41667,17125
27,16,10,6,1,18986,17400,15801.5,17378
27,13,11,6,1,18889,17465,15801.45833,17464
27,12,12,6,1,18709,17335,15804.75,17414
28,12,13,6,1,18380,17073,15808.79167,17170
29,11,14,6,1,18134,16987,15809.83333,17012
29,10,15,6,1,17880,16888,15805.70833,16789
28,9,16,6,1,17726,16903,15797,16694
28,8,17,6,1,17988,17349,15783.41667,17023
26,7,18,6,1,19069,18380,15770.25,18064
24,6,19,6,1,19613,18786,15773.91667,18874
23,6,20,6,1,19157,18363,15781.79167,18552
20,4,21,6,1,18546,17561,15802.58333,18060
19,3,22,6,1,17604,16424,15834.70833,17195
18,2,23,6,1,16280,15067,15874.375,16019
17,2,24,6,1,15111,13680,15923.25,14853
17,2,1,7,0,14185,12769,15974.16667,13991
16,2,2,7,0,13736,12270,16028.875,13583
15,1,3,7,0,13504,12067,16084,13390
15,1,4,7,0,13382,12077,16136.41667,13335
14,1,5,7,0,13478,12390,16180.75,13454
14,1,6,7,0,13902,13445,16198.58333,13873
13,1,7,7,0,14630,15080,16177.75,14580
13,1,8,7,0,15422,16374,16140.125,15471
15,2,9,7,0,16298,17125,16111.95833,16449
18,3,10,7,0,16838,17378,16098.25,17049
21,5,11,7,0,16935,17464,16085.70833,17163
23,7,12,7,0,16719,17414,16066.375,16950
26,9,13,7,0,16267,17170,16039.125,16516
29,11,14,7,0,15767,17012,15997.04167,16002
31,13,15,7,0,15415,16789,15946.04167,15565
33,14,16,7,0,15300,16694,15891.08333,15375
34,14,17,7,0,15685,17023,15831.45833,15592
33,14,18,7,0,16994,18064,15774.875,16706
31,14,19,7,0,17736,18874,15723,17629
29,13,20,7,0,17344,18552,15669.45833,17267
28,13,21,7,0,16801,18060,15614.41667,16739
27,13,22,7,0,16070,17195,15567.125,16060
26,12,23,7,0,14990,16019,15523.20833,14965
26,12,24,7,0,13895,14853,15485.33333,13944
24,11,1,1,0,13082,13991,15449.83333,13139
23,11,2,1,0,12543,13583,15411.95833,12674
22,10,3,1,0,12280,13390,15372.08333,12433
21,10,4,1,0,12148,13335,15331.41667,12359
21,9,5,1,0,12242,13454,15287.75,12406
20,9,6,1,0,12567,13873,15240,12727
20,9,7,1,0,13044,14580,15180.375,13149
19,9,8,1,0,13688,15471,15109.08333,13760
22,10,9,1,0,14613,16449,15031.16667,14579
25,11,10,1,0,15252,17049,14951,15125
29,13,11,1,0,15523,17163,14874.875,15336
32,13,12,1,0,15643,16950,14807.83333,15341
35,14,13,1,0,15575,16516,14751.66667,15168
37,14,14,1,0,15313,16002,14703.95833,14857
38,14,15,1,0,15140,15565,14662.95833,14581
39,15,16,1,0,15118,15375,14628.83333,14556
39,15,17,1,0,15617,15592,14609.45833,15127
37,16,18,1,0,17056,16706,14605.33333,16607
36,15,19,1,0,17868,17629,14598.625,17468
34,18,20,1,0,17633,17267,14593.54167,17145
